fsym_id,date,currency,ff_upd_type,ff_fp_ind_code,ff_report_freq_code,ff_fiscal_date,ff_fy_length_days,ff_fyr,ff_fpnc,ff_sales,ff_gross_inc,ff_oper_exp_oth,ff_oper_exp_tot,ff_oper_inc,ff_ptx_xord_chrg,ff_ptx_inc,ff_inc_tax,ff_min_int_exp,ff_eq_aff_inc,ff_net_income,ff_div_pfd,ff_cash_st,ff_cash_only,ff_inven,ff_assets_curr,ff_assets_oth_intang,ff_assets,ff_liabs_curr,ff_debt_st,ff_pay_acct,ff_accr_exp_xpayr,ff_debt_lt,ff_pfd_stk,ff_com_eq,ff_debt,ff_shldrs_eq,ff_net_inc_cf,ff_dep_exp_cf,ff_non_cash,ff_funds_oper_gross,ff_wkcap_chg,ff_sale_assets_bus_cf,ff_invest_activ_cf,ff_div_cf,ff_chg_cash_cf,ff_eps_reported,ff_bps,ff_com_shs_out_eps_basic,ff_com_shs_out_eps_dil,ff_com_shs_out,ff_price_close_fp,ff_consol_net_inc,ff_eq_tot,ff_eps_basic,ff_com_shs_out_eps,ff_exp_tot,ff_min_int_accum,ff_liabs_shldrs_eq,ff_ppe_net,ff_rsrv_noneq,ff_receiv_st,ff_dps,ff_dps_gross,ff_eps_rpt_date,ff_source_is_date,ff_source_bs_date,ff_source_cf_date,ff_com_eq_retain_earn,ff_ebit_oper_ps,ff_restate_ind,ff_loan_chg_cf,ff_invest_activ_oth,ff_dep_chg_cf,ff_dps_all,ff_net_inc_aft_pfd,ff_accr_exp_cf,ff_cap_lease,ff_com_eq_apic,ff_com_eq_gl,ff_com_eq_par,ff_com_shs_out_secs,ff_curn_doc,ff_debt_lt_curr,ff_debt_lt_xcap,ff_dep_exp_xamort_cf,ff_eps,ff_eps_contin_oper,ff_eps_secs,ff_eps_xord,ff_gain_sale_assets_net,ff_oper_exp,ff_oper_inc_bef_dep,ff_opt_wrnt_cf,ff_par_ps,ff_pay_acct_cf,ff_pfd_stk_nred,ff_pfd_stk_red,ff_stk_sale_xopt_cf,ff_tot_invest_ret,ff_treas_shs,ff_treas_stk,ff_wkcap_assets_oth,ff_cash_generic,ff_actg_chg,ff_mkt_val_secs,ff_pbk_secs,ff_bps_secs,ff_disc_oper,ff_misc_exp_non_oper,ff_xord_items,ff_assets_curr_misc,ff_liabs_curr_misc,ff_invest_sale_cf,ff_stk_purch_cf,ff_stk_sale_cf,ff_debt_st_cf,ff_capex_fix,ff_debt_lt_iss_cf,ff_debt_lt_reduct_cf,ff_fin_uses_cf,ff_fin_sources_cf,ff_liabs_oth_xdfd_rev,ff_invest_purch_cf,ff_cogs_xdep,ff_dep_amort_exp,ff_rd_exp,ff_dps_secs,ff_wkcap_ps,ff_ppe_net_owned,ff_debt_st_xoper,ff_debt_lt_xlease,ff_debt_lt_xoper,ff_restruct_exp
QH6KJ2-R,1999-03-31,USD,3,3,,1999-03-28,91.0,1999,199903,16.035,7.738,0.311,11.691,4.344,0.0,4.691,1.314,0.0,0.0,3.377,0.0,53.302,,3.88,72.289,3.002,131.462,7.86,0.0,4.84,3.02,0.0,0.0,121.125,0.0,121.125,3.377,1.368,1.238,5.983,1.158,0.0,0.052,0.0,40.533,0.0575,2.08764,54.532,59.54,58.02,10.65625,3.377,121.125,0.0625,59.54,11.691,0.0,131.462,56.171,0.0,14.006,0.0,0.0,1999-04-15,1999-04-15,1999-04-15,1999-04-15,13.718,0.0729593550554249,0,0.0,-0.052,0.0,0.0,3.377,1.59,0.0,107.334,,0.073,58.02,USD,0.0,0.0,1.338,0.0575,0.0575,0.0575,0.0575,0.0,11.691,5.712,0.0,0.005,2.087,0.0,0.0,57.758,154.478,0.0,0.0,-0.143,53.302,0.0,618.276,5.10445,2.08764,0.0,0.703,0.0,1.101,3.02,0.0,0.0,57.758,0.0,14.436,-1.333,8.545,0.0,0.0,2.477,0.0,6.929,1.368,1.515,0.0,1.11046190968632,56.171,0.0,0.0,0.0,0.0
QH6KJ2-R,2001-06-30,USD,3,4,1.0,2001-06-24,91.0,2001,200106,44.725,16.932,-0.158,38.631,6.094,5.9,8.852,2.343,0.0,0.0,6.509,0.0,208.202,164.562,15.202,265.916,122.287,615.123,21.739,0.0,14.148,3.799,0.0,0.0,589.097,0.0,589.097,6.511,9.242,13.051,23.027,-5.773,0.123,-27.394,0.0,47.46,0.09,8.08012,72.243,75.735,72.907,22.15,6.509,589.097,0.09,75.735,38.631,0.0,615.123,226.92,0.0,36.12,0.0,0.0,2001-07-24,2001-08-27,2001-08-27,2001-08-27,76.001,0.0804647785039942,0,0.0,27.394,0.0,0.0,6.509,-2.588,0.0,518.781,-4.565,0.091,72.907,USD,0.0,0.0,6.932,0.09,0.09,0.09,0.09,6.0,38.631,15.336,2.86,0.00125,-1.617,0.0,0.0,0.427,-72.2257,0.0,0.0,-0.117,208.202,0.0,1614.89,2.7413,8.08012,0.0,8.658,0.0,6.392,6.234,-73.374,0.0,3.287,0.0,18.001,0.0,0.0,0.0,0.0,4.287,-118.875,18.551,9.242,4.957,0.0,3.34915714540442,226.92,0.0,0.0,0.0,0.0
QH6KJ2-R,2006-12-31,USD,3,2,1.0,2006-12-24,91.0,2007,200612,88.79,30.369,0.0,85.625,3.165,0.0,18.471,2.208,0.0,,16.479,0.0,232.214,81.338,48.709,366.486,75.915,928.493,47.247,0.281,34.289,8.907,0.791,0.0,847.867,1.072,847.867,16.479,20.353,-8.658,24.539,-6.132,0.0,-0.083,0.0,30.012,0.21,11.06847,76.948,78.093,76.602,17.07,16.263,847.867,0.21,78.093,85.625,0.0,928.493,369.201,0.0,64.493,0.0,0.0,2007-01-18,2007-01-19,2007-01-19,2007-01-19,264.724,0.0405286005147709,0,0.0,0.083,0.0,0.0,16.479,-5.762,0.791,574.837,0.0,0.096,76.602,USD,0.281,0.0,19.328,0.21,0.21,0.21,0.21,11.324,85.625,23.518,3.413,0.0013,-1.8,0.0,0.0,0.0,-34.897,0.0,0.0,2.163,232.214,0.0,1307.6,1.54222,11.06847,0.216,11.326,0.0,21.07,12.677,99.05,13.272,3.413,0.0,26.777,0.0,0.198,0.0,0.0,1.369,49.166,38.068,20.353,14.614,0.0,4.16750215399076,369.201,0.281,0.0,0.791,0.0
QH6KJ2-R,2009-09-30,USD,3,1,4.0,2009-09-27,91.0,2010,200909,169.13,70.733,0.0,142.184,26.946,0.0,28.414,7.388,0.0,,21.026,0.0,868.277,695.991,85.99,1078.458,422.031,1854.235,94.357,0.0,55.177,,0.0,0.0,1708.755,0.0,1708.755,21.026,22.538,4.684,48.248,12.94,0.191,57.05,0.0,405.837,0.23,16.51402,91.16,92.73,103.473,34.94,21.026,1708.755,0.23,92.73,142.184,0.0,1854.235,333.576,0.0,93.484,0.0,0.0,2009-10-20,2009-10-21,2009-10-21,2009-10-21,377.043,0.290585571012617,0,0.0,-57.05,0.0,0.0,21.026,5.914,0.0,1319.962,0.0,0.129,103.473,USD,0.0,0.0,18.538,0.23,0.23,0.23,0.23,-0.293,142.184,49.484,457.227,0.00125,4.388,0.0,0.0,0.0,35.6366,0.0,0.0,0.176,868.277,0.0,3615.35,2.11578,16.51402,0.0,-0.162,0.0,30.707,8.58,25.972,0.0,457.227,0.0,20.389,0.0,0.0,0.0,2.072,8.386,61.435,75.859,22.538,20.174,0.0,9.51070327525055,333.576,0.0,0.0,0.0,0.0
C8X3ZJ-R,2014-06-30,USD,3,2,1.0,2014-06-30,91.0,2014,201406,0.075,-0.456,0.0,12.967,-12.892,0.076,-13.302,0.0,0.0,0.0,-13.302,0.0,203.383,203.383,0.0,206.276,0.282,223.317,18.765,11.045,2.687,2.139,2.417,0.0,198.508,13.462,198.508,-13.302,0.531,1.52,-11.251,-0.903,,0.0,0.0,115.455,-0.69,8.4495,19.380934,19.380934,23.493472,34.0,-13.302,198.508,-0.69,19.380934,12.967,0.0,223.317,16.324,0.0,0.188,0.0,0.0,2014-08-12,2014-08-13,2014-08-13,2014-08-13,-230.608,-0.665189820057176,0,0.0,0.0,0.0,0.0,-13.302,-0.097,0.703,429.093,0.0,0.023,23.493472,USD,11.045,1.714,0.531,-0.69,-0.69,-0.69,-0.69,0.0,12.967,-12.361,0.288,0.001,-2.14,0.0,0.0,131.882,,0.0,0.0,1.334,203.383,0.0,798.778,4.02391,8.4495,0.0,-0.068,0.0,1.243,3.717,0.0,0.0,132.17,0.0,2.433,0.0,-2.044,0.0,0.0,0.0,0.0,0.0,0.531,8.11,0.0,7.98140862278679,16.324,11.045,1.714,2.417,0.0
QH6KJ2-R,2012-09-30,USD,3,1,1.0,2012-09-23,91.0,2013,201209,315.753,108.379,0.0,297.566,18.187,0.0,20.674,4.551,0.0,0.0,16.123,0.0,816.284,163.852,179.678,1240.245,996.259,2802.642,174.953,0.0,87.52,,0.0,0.0,2591.975,0.0,2591.975,16.123,36.474,15.605,68.202,17.484,0.047,0.0,0.0,-15.033,0.14,22.29081,115.539,115.96,116.28,28.17,16.123,2591.975,0.14,115.96,297.566,0.0,2802.642,566.138,0.0,162.287,0.0,0.0,2012-10-16,2012-10-17,2012-10-17,2012-10-17,703.361,0.156838565022422,0,0.0,0.0,0.0,0.0,16.123,11.886,0.0,1876.622,0.0,0.144,116.28,USD,0.0,0.0,27.274,0.14,0.1395,0.14,0.14,-0.898,297.566,54.661,5.286,0.00125,9.68,0.0,0.0,0.0,-0.599859,0.0,0.0,-3.03,816.284,0.0,3275.61,1.26375,22.29081,0.0,0.695,0.0,81.996,40.425,91.39,0.0,5.286,0.0,12.597,0.0,0.0,0.0,0.042,19.995,179.601,170.9,36.474,37.547,0.0,9.16143790849673,566.138,0.0,0.0,0.0,0.0
KXDMGL-R,2019-06-30,USD,3,4,1.0,2019-06-28,91.0,2019,201906,2371.0,618.0,0.0,2105.0,266.0,20.0,291.0,-692.0,0.0,0.0,983.0,0.0,2253.0,2251.0,970.0,4363.0,1418.0,8885.0,2232.0,0.0,1420.0,351.0,4253.0,0.0,2162.0,4253.0,2162.0,983.0,134.0,1.0,413.0,35.0,114.0,0.0,174.0,860.0,3.54,8.03425,275.0,278.0,269.097971,47.12,983.0,2162.0,3.5746,278.0,2105.0,0.0,8885.0,1869.0,0.0,989.0,0.63,0.63,2019-08-02,2019-08-02,2019-08-02,2019-08-02,-4349.0,0.956834532374101,0,0.0,-37.0,0.0,0.63,983.0,-25.0,0.0,6545.0,0.0,0.0,269.097971,USD,0.0,4253.0,116.0,3.536,3.536,3.536,3.536,0.0,2105.0,400.0,1.0,1e-05,98.0,0.0,0.0,0.0,-12.0949,0.0,0.0,23.0,2253.0,0.0,12679.9,5.86489,8.03425,0.0,17.0,0.0,151.0,473.0,1283.0,350.0,1.0,0.0,151.0,49.0,320.0,1.0,0.0,120.0,4.0,1619.0,134.0,241.0,0.63,7.91904893255401,1869.0,0.0,4253.0,4253.0,-63.0
QH6KJ2-R,2013-12-31,USD,3,2,1.0,2013-12-29,91.0,2014,201312,415.086,148.522,0.0,378.943,36.143,0.0,38.786,3.105,0.0,,35.681,0.0,1184.451,269.388,234.455,1733.957,1013.538,3316.657,275.043,0.0,166.74,23.375,0.0,0.0,2968.961,0.0,2968.961,35.681,40.13,9.853,85.664,13.087,0.094,0.0,0.0,81.506,0.29,24.41319,120.932,123.204,121.613,61.49,35.681,2968.961,0.3,123.204,378.943,0.0,3316.657,569.162,0.0,213.536,0.0,0.0,2014-01-21,2014-01-22,2014-01-22,2014-01-22,830.158,0.293358981851239,0,0.0,0.0,0.0,0.0,35.681,-14.038,0.0,2128.563,1.462,0.151,121.613,USD,0.0,0.0,30.73,0.29,0.29,0.29,0.29,-0.76,378.943,76.273,0.0,0.00125,17.541,0.0,0.0,44.338,85.2108,0.0,0.0,30.85,1184.451,0.0,7477.98,2.51872,24.41319,0.0,-0.163,0.0,101.515,44.908,134.51,0.107,44.338,0.0,49.77,0.0,0.0,,9.187,45.409,150.487,226.434,40.13,44.436,0.0,11.9963655201335,569.162,0.0,0.0,0.0,0.0
QH6KJ2-R,2010-06-30,USD,3,4,1.0,2010-06-27,91.0,2010,201006,264.599,128.008,0.0,195.626,68.973,0.0,70.343,17.495,0.0,0.0,52.848,0.0,1066.405,397.431,112.241,1355.163,424.287,2199.176,120.091,0.0,63.826,,0.0,0.0,2028.048,0.0,2028.048,52.848,23.551,6.766,72.119,22.819,0.018,0.0,0.0,50.475,0.48,18.77787,107.85306122449,109.558,108.002,65.06,52.848,2028.048,0.49,109.558,195.626,0.0,2199.176,419.726,0.0,117.535,0.0,0.0,2010-08-10,2010-08-18,2010-08-18,2010-08-18,508.307,0.629556947005239,0,0.0,0.0,0.0,0.0,52.848,40.268,0.0,1507.435,0.0,0.135,108.002,USD,0.0,0.0,19.427,0.48,0.48,0.48,0.48,-0.452,195.626,92.524,-577.838,0.00125,-5.798,0.0,0.0,598.077,117.447,0.0,0.0,-13.78,1066.405,0.0,7026.61,3.46472,18.77787,0.0,-0.293,0.0,58.982,15.643,52.05,0.0,20.239,0.0,40.786,0.0,0.0,0.0,4.941,11.639,79.292,113.04,23.551,21.542,0.0,11.4356400807392,419.726,0.0,0.0,0.0,0.0
KXDMGL-R,2006-09-30,USD,3,1,1.0,2006-09-29,91.0,2007,200609,2793.0,431.0,0.0,2785.0,8.0,0.0,14.0,-5.0,0.0,0.0,19.0,0.0,2653.0,1856.0,939.0,5238.0,3103.0,10520.0,3304.0,731.0,1448.0,582.0,1737.0,0.0,5124.0,2468.0,5124.0,19.0,199.0,74.0,292.0,-473.0,0.0,6.0,46.0,946.0,0.03,8.94241,576.0,602.0,573.0,23.09,19.0,5124.0,0.03,602.0,2785.0,0.0,10520.0,2179.0,0.0,1331.0,0.08,0.08,2006-11-07,2006-11-07,2006-11-07,2006-11-07,2185.0,0.0132890365448505,0,0.0,-6.0,0.0,0.08,19.0,-246.0,0.0,2944.0,0.0,0.0,573.0,USD,731.0,1737.0,164.0,0.03,0.03,0.03,0.03,0.0,2785.0,207.0,49.0,1e-05,-244.0,0.0,0.0,0.0,47.6972,0.0,0.0,-14.0,2653.0,0.0,13230.6,2.58208,8.94241,0.0,3.0,0.0,315.0,821.0,335.0,150.0,49.0,0.0,227.0,1477.0,0.0,0.0,0.0,157.0,305.0,2163.0,199.0,243.0,0.08,3.37521815008726,2179.0,731.0,1737.0,1737.0,-4.0
KXDMGL-R,2022-09-30,USD,3,1,1.0,2022-09-30,91.0,2023,202209,2035.0,486.0,0.0,1904.0,131.0,28.0,27.0,-2.0,0.0,0.0,29.0,0.0,765.0,763.0,1606.0,3740.0,1522.0,8611.0,3138.0,636.0,1712.0,419.0,5613.0,0.0,-351.0,6249.0,-351.0,29.0,135.0,42.0,201.0,44.0,1.0,0.0,147.0,146.0,0.14,-1.7003,208.0,210.0,206.434139,53.23,29.0,-351.0,0.1394,210.0,1904.0,0.0,8611.0,2196.0,0.0,1098.0,0.7,0.7,2022-10-26,2022-10-27,2022-10-27,2022-10-27,-7672.0,0.623809523809524,0,0.0,0.0,0.0,0.7,29.0,-142.0,0.0,,0.0,7248.0,206.434139,USD,636.0,5613.0,132.0,0.1381,0.1381,0.1381,0.1381,-5.0,1904.0,266.0,29.0,1e-05,-300.0,0.0,0.0,0.0,-33.6216,0.0,0.0,93.0,765.0,0.0,10988.5,,-1.7003,0.0,-4.0,0.0,271.0,539.0,0.0,408.0,29.0,0.0,133.0,600.0,0.0,40.0,0.0,128.0,1.0,1414.0,135.0,234.0,0.7,2.91618432356288,2196.0,636.0,5613.0,5613.0,9.0
C8X3ZJ-R,2013-06-30,USD,3,2,1.0,2013-06-30,91.0,2013,201306,0.075,-0.382,0.0,11.423,-11.348,0.0,-11.829,0.0,0.0,0.0,-11.829,3.921,,,,,,,,,,,,,,,,-11.829,0.457,0.161,-11.211,-9.512,0.0,0.0,0.0,-15.983,,,18.651754,18.651754,18.651754,,-11.829,,-0.8444,18.651754,11.423,,,,,,,,2014-08-12,2014-08-13,2014-08-13,2014-08-13,,-0.608414629530284,0,0.0,0.0,0.0,,-15.75,-4.72,,,,,18.651754,USD,,,0.457,-0.8444,-0.8444,-0.8444,-0.8444,0.0,11.423,-10.891,0.006,0.001,3.333,,,8.921,,0.0,,-8.125,,0.0,,,,0.0,-0.004,0.0,,,0.0,0.0,8.927,0.0,1.993,0.0,2.194,0.0,0.0,,0.0,0.0,0.457,7.325,,,,,,,0.0
C8X3ZJ-R,2019-03-31,USD,3,1,1.0,2019-03-31,90.0,2019,201903,0.278,,0.0,36.905,-36.627,0.092,-35.304,0.0,0.0,0.0,-35.304,0.0,270.988,65.269,0.0,277.116,3.146,324.475,34.07,3.009,4.486,13.521,28.517,0.0,221.103,31.526,221.103,-35.304,0.628,3.598,-31.078,19.664,0.007,0.0,0.0,-7.987,-0.85,5.02454,41.598919,41.598919,44.004658,15.76,-35.304,221.103,-0.8487,41.598919,36.905,0.0,324.475,43.483,0.0,0.0,0.0,0.0,2019-05-08,2019-05-09,2019-05-09,2019-05-09,-720.079,-0.88047961053988,0,0.0,0.0,0.0,0.0,-35.304,-2.298,0.0,941.068,0.07,0.044,44.004658,USD,0.0,0.0,0.628,-0.8487,-0.8487,-0.8487,-0.8487,0.0,36.905,-35.999,0.018,0.001,-3.736,0.0,0.0,106.85,-48.8312,0.0,0.0,-1.302,270.988,0.0,693.513,3.13661,5.02454,0.0,-0.155,0.0,6.128,26.575,25.0,0.0,106.868,0.0,1.091,0.0,0.0,0.0,0.0,2.845,127.357,,0.628,23.995,0.0,5.52318802250435,15.378,0.0,0.0,0.0,0.0
KXDMGL-R,2010-12-31,USD,3,2,1.0,2010-12-31,91.0,2011,201012,2719.0,512.0,0.0,2522.0,197.0,7.0,175.0,25.0,0.0,0.0,150.0,0.0,2911.0,2625.0,808.0,5826.0,194.0,8658.0,3178.0,560.0,1832.0,453.0,2365.0,0.0,2776.0,2925.0,2776.0,150.0,190.0,11.0,370.0,137.0,0.0,-1.0,0.0,745.0,0.31,6.12804,469.0,486.0,453.0,15.03,150.0,2776.0,0.32,486.0,2522.0,0.0,8658.0,2262.0,0.0,1793.0,0.0,0.0,2011-01-19,2011-02-03,2011-02-03,2011-02-03,-1129.0,0.405349794238683,0,0.0,1.0,0.0,0.0,150.0,12.0,0.0,3894.0,0.0,0.0,453.0,USD,560.0,2365.0,189.0,0.31,0.31,0.31,0.31,0.0,2522.0,387.0,8.0,1e-05,84.0,0.0,0.0,0.0,-17.3722,0.0,0.0,-14.0,2911.0,0.0,6808.59,2.45266,6.12804,0.0,9.0,0.0,314.0,647.0,65.0,305.0,8.0,0.0,202.0,736.0,0.0,0.0,0.0,166.0,65.0,2017.0,190.0,213.0,0.0,5.84547461368653,2262.0,560.0,2365.0,2365.0,7.0
KXDMGL-R,2016-06-30,USD,3,4,1.0,2016-07-01,91.0,2016,201606,2654.0,654.0,0.0,2452.0,202.0,103.0,54.0,-16.0,0.0,0.0,70.0,0.0,1138.0,1132.0,868.0,3533.0,1830.0,8252.0,2249.0,0.0,1517.0,441.0,4130.0,0.0,1593.0,4130.0,1593.0,70.0,200.0,25.0,292.0,-23.0,0.0,0.0,188.0,-68.0,0.23,5.33539,299.0,300.0,298.572217,24.03,70.0,1593.0,0.23,300.0,2452.0,0.0,8252.0,2160.0,0.0,1384.0,0.63,0.63,2016-08-02,2016-08-05,2016-08-05,2016-08-05,-4311.0,0.673333333333333,0,0.0,-1.0,0.0,0.63,70.0,-28.0,0.0,5929.0,0.0,0.0,298.572217,USD,0.0,4130.0,157.0,0.23,0.23,0.23,0.23,0.0,2452.0,402.0,1.0,1e-05,7.0,0.0,0.0,0.0,-45.0467,0.0,0.0,22.0,1138.0,0.0,7174.69,4.50389,5.33539,0.0,3.0,0.0,143.0,548.0,1.0,0.0,1.0,0.0,146.0,0.0,0.0,1.0,0.0,168.0,0.0,1800.0,200.0,307.0,0.63,4.30046711278565,2160.0,0.0,4130.0,4130.0,80.0
QH6KJ2-R,2000-09-30,USD,3,1,1.0,2000-09-24,91.0,2001,200009,37.642,20.566,0.0,23.134,14.508,0.0,19.203,6.548,0.0,0.0,12.655,0.0,256.432,,10.564,296.694,38.03,492.339,26.276,0.0,11.705,14.571,0.0,0.0,476.287,0.0,476.287,12.655,4.143,4.278,22.555,-17.054,0.0,20.633,0.0,-69.72,0.17,6.70506,70.812,75.26,71.034,60.4375,12.655,476.287,0.18,75.26,23.134,0.0,492.339,157.615,0.0,19.992,0.0,0.0,2000-10-12,2000-10-12,2000-10-12,2000-10-12,60.811,0.192771724687749,0,0.0,-20.633,0.0,0.0,12.655,-1.166,0.0,417.357,,0.088,71.034,USD,0.0,0.0,4.128,0.17,0.17,0.17,0.17,0.0,23.134,18.651,0.0,0.0025,-2.499,0.0,0.0,1.641,236.348,0.0,0.0,-2.626,256.432,0.0,4293.12,9.01371,6.70506,0.0,4.695,0.0,9.706,14.571,19.01,0.0,1.641,0.0,24.626,0.0,0.0,0.0,0.0,-10.224,50.613,12.933,4.143,2.101,0.0,3.80688121181406,157.615,0.0,0.0,0.0,0.0
QH6KJ2-R,2012-03-31,USD,3,3,1.0,2012-03-25,91.0,2012,201203,284.801,92.045,0.0,278.978,5.823,0.0,7.19,-2.299,0.0,0.0,9.489,0.0,710.094,191.057,196.835,1151.532,1005.008,2751.008,159.849,0.0,90.556,,0.0,0.0,2544.748,0.0,2544.748,9.489,36.552,15.085,61.126,-12.786,0.003,0.0,0.0,19.406,0.08,21.90632,115.641,116.074,116.165,31.15,9.489,2544.748,0.08,116.074,278.978,0.0,2751.008,594.468,0.0,169.409,0.0,0.0,2012-04-17,2012-04-18,2012-04-18,2012-04-18,689.193,0.0501662732394852,0,0.0,0.0,0.0,0.0,9.489,-3.792,0.0,1843.975,0.0,0.144,116.165,USD,0.0,0.0,31.992,0.08,0.0821,0.08,0.08,-0.816,278.978,42.375,0.0,0.00125,14.493,0.0,0.0,1.387,-30.5463,0.0,0.0,-1.751,710.094,0.0,3618.54,1.42196,21.90632,0.0,-0.492,0.0,75.194,33.142,84.066,0.0,1.387,0.0,22.168,0.0,0.0,0.0,0.062,24.509,88.82,156.204,36.552,36.148,0.0,8.53684844832781,594.468,0.0,0.0,0.0,0.0
QH6KJ2-R,2013-09-30,USD,3,1,1.0,2013-09-29,91.0,2014,201309,391.006,143.47,0.0,353.557,37.449,17.4,39.61,9.113,0.0,0.0,30.497,0.0,1088.847,187.882,217.307,1650.252,992.77,3193.143,258.78,0.0,148.513,22.298,,0.0,2880.757,0.0,2880.757,30.497,39.481,12.004,81.982,-12.746,0.0,0.0,0.0,-2.187,0.25,23.94346,119.564,122.364,120.315,59.26,30.497,2880.757,0.26,122.364,353.557,0.0,3193.143,550.121,0.0,209.25,0.0,0.0,2013-10-22,2013-10-23,2013-10-23,2013-10-23,802.993,0.306045895851721,0,0.0,0.0,0.0,0.0,30.497,37.687,0.0,2067.849,1.015,0.149,120.315,USD,0.0,0.0,30.081,0.25,0.25,0.25,0.25,-0.657,353.557,76.93,0.0,0.00125,22.96,0.0,0.0,28.741,110.366,0.0,0.0,-36.998,1088.847,0.0,7129.87,2.475,23.94346,0.0,17.21,0.0,134.848,51.078,128.805,0.0,28.741,0.0,33.68,0.0,0.0,,5.666,27.886,196.312,208.055,39.481,41.743,0.0,11.5652412417404,550.121,0.0,0.0,,0.0
C8X3ZJ-R,2013-12-31,USD,3,4,1.0,2013-12-31,92.0,2013,201312,0.309,-0.187,0.0,9.242,-8.933,0.0,-10.079,0.0,0.0,0.0,-0.475,0.0,3.989,3.989,0.0,4.814,3.006,22.645,47.561,27.754,5.526,2.432,3.865,123.982,-157.549,31.619,-33.567,42.627,0.496,-52.151,-9.028,-4.951,0.0,0.0,0.0,2.005,1.8817,-6.95479,22.653301,22.653301,22.653301,,-0.475,-33.567,1.8817,22.653301,9.242,0.0,22.645,14.315,0.0,0.225,,,2014-03-26,2014-03-28,2014-03-28,2014-03-28,-195.88,-0.394335465723075,0,0.0,0.075,0.0,,-0.475,-0.78,0.0,38.331,0.0,,22.653301,USD,27.754,3.865,0.496,1.8817,-6.34,1.8817,-6.34,0.0,9.242,-8.437,0.004,0.001,-1.975,0.0,123.982,0.006,,0.0,0.0,-2.196,3.989,0.0,,,-6.95479,0.0,-0.364,0.0,0.069,13.592,-0.075,0.0,0.01,0.0,3.805,21.903,2.124,0.0,0.0,4.786,0.0,0.0,0.496,5.743,,-1.88700975632646,14.315,27.754,3.865,3.865,0.0
KXDMGL-R,2022-03-31,USD,3,3,1.0,2022-04-01,91.0,2022,202203,2802.0,805.0,0.0,2364.0,438.0,7.0,351.0,5.0,0.0,0.0,346.0,0.0,1163.0,1140.0,1479.0,4259.0,1545.0,9145.0,2881.0,30.0,1948.0,489.0,5614.0,0.0,421.0,5644.0,421.0,346.0,112.0,60.0,520.0,-60.0,0.0,0.0,154.0,-397.0,1.56,1.953,218.0,222.0,215.56536,89.42,346.0,421.0,1.5872,222.0,2364.0,0.0,9145.0,2197.0,0.0,1344.0,0.7,0.7,2022-04-27,2022-04-28,2022-04-28,2022-04-28,-6767.0,1.97297297297297,0,0.0,0.0,0.0,0.7,346.0,-55.0,0.0,,0.0,7151.0,215.56536,USD,30.0,5614.0,109.0,1.5586,1.5586,1.5586,1.5586,-6.0,2364.0,550.0,31.0,1e-05,146.0,0.0,0.0,0.0,17.4162,0.0,0.0,-14.0,1163.0,0.0,19275.9,45.786,1.953,0.0,-22.0,0.0,273.0,557.0,0.0,417.0,31.0,0.0,97.0,0.0,220.0,0.0,0.0,145.0,0.0,1885.0,112.0,233.0,0.7,6.3924927455877,2197.0,30.0,5614.0,5614.0,0.0
QH6KJ2-R,2005-03-31,USD,3,3,1.0,2005-03-27,91.0,2005,200503,96.71,51.24,0.0,66.0,30.71,0.0,34.645,13.962,0.0,0.0,20.683,0.0,142.102,60.923,29.346,237.47,134.306,715.297,43.821,,27.706,11.818,0.0,0.0,661.992,0.0,661.992,20.682,18.037,-1.996,40.62,-23.99,0.307,7.243,0.0,-57.618,0.27,8.80472,75.694,77.428,75.186,21.61,20.683,661.992,0.27,77.428,66.0,0.0,715.297,343.521,0.0,51.973,0.0,0.0,2005-04-14,2005-04-14,2005-04-14,2005-04-14,137.272,0.396626543369324,1,0.0,-7.29,0.0,0.0,20.683,-0.825,0.0,519.853,0.0,0.094,75.186,USD,,0.0,17.633,0.27,0.27,0.27,0.27,2.531,66.0,48.747,48.842,0.00125,-10.934,0.0,0.0,-48.177,4.14458,,0.0,-2.877,142.102,0.0,1624.77,2.45437,8.80472,0.0,3.935,0.0,2.27,11.818,27.084,35.261,0.665,0.0,37.256,0.0,0.0,0.0,0.0,0.0,22.497,27.433,18.037,11.505,0.0,2.57559918069853,343.521,,0.0,0.0,0.0
