fsym_id,date,currency,ff_upd_type,ff_fp_ind_code,ff_report_freq_code,ff_fiscal_date,ff_fy_length_days,ff_fyr,ff_fpnc,ff_sales,ff_oper_exp_tot,ff_oper_inc,ff_ptx_inc,ff_inc_tax,ff_min_int_exp,ff_net_income,ff_div_pfd,ff_cash_st,ff_cash_only,ff_inven,ff_assets_curr,ff_assets_oth_intang,ff_intang,ff_assets,ff_liabs_curr,ff_debt_st,ff_debt_lt,ff_pfd_stk,ff_com_eq,ff_debt,ff_shldrs_eq,ff_chg_cash_cf,ff_bps,ff_com_shs_out,ff_actg_standard,ff_consol_net_inc,ff_eq_tot,ff_exp_tot,ff_min_int_accum,ff_liabs_shldrs_eq,ff_ppe_net,ff_receiv_st,ff_dps,ff_dps_gross,ff_eps_rpt_date,ff_source_is_date,ff_source_bs_date,ff_source_cf_date,ff_restate_ind,ff_loan_chg_cf,ff_dep_chg_cf,ff_dps_all,ff_net_inc_aft_pfd,ff_curn_doc,ff_debt_lt_xcap,ff_eps,ff_eps_xord,ff_oper_exp,ff_oper_inc_bef_dep,ff_pfd_stk_nred,ff_pfd_stk_red,ff_disc_oper,ff_misc_exp_non_oper,ff_int_exp_debt,ff_xord_items,ff_liabs_curr_misc,ff_liabs_oth_xdfd_rev,ff_dep_amort_exp,ff_wkcap_ps,ff_ppe_net_owned,ff_debt_st_xoper,ff_debt_lt_xlease,ff_debt_lt_xoper,ff_assets_tang,ff_dfd_tax_rsrv,ff_restruct_exp
PDBDMJ-R,2020-09-30,NOK,3,3,1,2020-09-30,92,2020,202009,10213.7793080674,8731.03061880048,1482.74868926689,1165.70307320334,265.805920538124,0,1014.11897394063,0,1074.16046332198,1074.16046332198,19723.297741242,26442.5609459241,13422.0683838792,13391.3467363072,63417.1610005587,8019.4472179983,1627.15011961848,21067.3698225182,0,29842.7890111282,22694.5199421367,29842.7890111282,-46.223689971034,57.7106,517.111091,23,1014.11897394063,29864.7330451082,8731.03061880048,21.94403398002,63417.1610005587,20662.5023955869,5646.19994305914,0,0,2020-11-02,2020-11-04,2020-11-04,2020-11-04,0,0,0,0,1014.11897394063,EUR,17080.1388483485,1.9611,1.9611,8731.03061880048,2394.38827215668,0,0,0,61.91463,154.786580233044,0,0,106.428565,911.639582889791,35.6269939836309,14884.6382486476,1627.15011961848,17080.1388483485,21067.3698225182,50025.8142642515,0,26.6873414194904
BNW4RV-R,2019-09-30,NOK,3,3,1,2019-09-30,92,2019,201909,2473,2379,94,42,8,0,33,0,175,175,3423,3910,2995,2995,10700,3253,1527,3520,0,3841,5047,3841,57,9.48238,405.06696452782,23,33,3841,2379,0,10700,3796,312,0,0,2019-10-23,2019-10-23,2019-10-23,2019-10-23,0,0,0,0,33,NOK,1066,0.0817,0.0817,2379,271,0,0,0,2,54,0,768,0,177,1.62195404102098,839,1527,1066,3520,7705,0,0
C6LWM5-R,2006-03-31,NOK,3,1,null,2006-03-31,90,2006,200603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,01,0,0,0,0,0,0,0,0,0,2007-05-29,2008-01-31,2008-01-31,2008-01-31,0,0,0,0,0,NOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HWYYQ0-R,2015-09-30,DKK,3,3,1,2015-09-30,92,2015,201509,3522,2530,992,959,216,0,743,0,1095,1095,2322,6518,2840,2835,17916,3813,83,1225,0,11084,1308,11084,-412,36.42458,304.3,23,743,11097,2530,13,17916,7871,3051,0,0,2015-10-22,2015-10-22,2015-10-22,2015-10-22,0,0,0,0,743,DKK,1225,2.43,2.43,2530,1222,0,0,0,21,11,0,1966,837,230,8.8892540256326,7871,83,1225,1225,15081,0,0
KZ5B9F-R,1999-09-30,NOK,3,3,null,1999-09-30,92,1999,199909,1769.098,1733.859,35.239,-12.693,0,0,-12.811,0,541.809,0,102.513,1746.195,1866.583,912.037,6839.96,1579.781,0,2085.207,0,2460.158,2085.207,2460.158,0,28.31632,86.881267445,01,-12.811,2567.409,1733.859,107.251,6839.96,3227.182,1045.17,0,0,1999-11-11,1999-11-11,1999-11-11,1999-11-11,0,0,0,0,-12.811,NOK,2085.207,-0.1435,-0.1435,1733.859,161.075,0,0,0,-14.411,33.521,0,1579.781,693.783,125.836,1.91541865000241,3227.182,0,2085.207,2085.207,5927.923,-86.22,0
MVMFXK-R,2009-06-30,DKK,3,2,1,2009-06-30,91,2009,200906,13001,8989,4012,3895,893,0,2991,0,9954,8863,9900,29727,-389,911,49757,12475,453,979,0,34086,1432,34086,697,5.67463,6006.73259,23,2991,34086,8989,0,49757,18760,9873,0,0,2009-08-06,2009-08-11,2009-08-11,2009-08-11,0,0,0,0,2991,DKK,979,0.496,0.496,8989,4545,0,0,0,244,361,0,9607,-142,533,2.87211054288002,18760,453,979,979,48846,0,0
BNW4RV-R,2017-03-31,NOK,3,1,1,2017-03-31,90,2017,201703,1713,1715,-1,-10,-2,0,-8,0,46,46,2704,2956,2990,2990,6658,1891,710,1054,0,3604,1764,3604,-69,8.9348,403.36640992337,23,-8,3604,1715,0,6658,710,206,0,0,2017-04-26,2017-04-26,2017-04-26,2017-04-26,0,0,0,0,-8,NOK,1054,-0.0206,-0.0206,1715,34,0,0,0,2.8,11.8,0,564,57,35,2.64027934354357,710,710,1054,1054,3668,0,0
C6LWM5-R,2013-03-31,NOK,3,1,1,2013-03-31,90,2013,201303,1276.7,1096.9,179.8,268.4,73,4.7,230.7,0,63,63,2258.6,3155.2,2134.8,2134.7,7574.2,1329.3,530.7,2163.4,0,3107.3,2694.1,3107.3,7.7,27.74375,111.999999,23,235.4,3135.9,1096.9,28.6,7574.2,1269.6,833.6,0,0,2013-05-29,2013-05-29,2013-05-29,2013-05-29,0,0,0,0,230.7,NOK,2163.4,2.04,2.04,1096.9,227,0,0,0,55.1,30.5,0,-1.13686837721616e-13,0.1,47.2,16.3026787169882,1269.6,530.7,2163.4,2163.4,5439.5,0,0
PDBDMJ-R,2002-03-31,NOK,3,1,1,2002-03-31,90,2002,200203,1403.2,1460,-56.8,-167.1,-35.2,-9.4,-122.6,0,70.2,70.2,2051.1,3183.3,3080.2,2037.7,8488.1,2463.8,0,4676.1,0,1348.2,4676.1,1348.2,0,2071.53604,0.65082140641574,01,-132,1348.2,1460,0,8488.1,2224.6,1061.9,0,0,2002-05-14,2002-05-14,2002-05-14,2002-05-14,0,0,0,0,-122.6,NOK,4676.1,-206.8382,-206.8382,1460,22.9,0,0,0,11.9,122.2,0,2463.8,0,79.7,1105.52602128208,2224.6,0,4676.1,4676.1,6450.4,0,0
BNW4RV-R,2021-09-30,NOK,3,3,1,2021-09-30,92,2021,202109,2686,2556,130,104,34,2,68,0,291,291,2122,2698,3000,3000,8916,2333,782,2495,0,4013,3277,4013,-266,6.5852,609.39713543663,23,70,4043,2556,30,8916,3203,285,0,0,2021-10-28,2021-10-28,2021-10-28,2021-10-28,0,0,0,0,68,NOK,484,0.1116,0.1116,2556,335,0,0,0,6,33,0,808,0,205,0.598952602129446,823,782,484,2495,5916,0,0
C6LWM5-R,2013-12-31,NOK,3,4,1,2013-12-31,92,2013,201312,1841.1,1478.7,362.4,804.9,177.4,46.8,614,0,1071,1071,3248.7,5199.4,2465,2464.1,9931.6,1225,395.2,2446.2,0,4723,2841.4,4723,725.2,42.16964,111.999999,23,660.8,5060.8,1478.7,337.8,9931.6,1859.3,827.9,8,8,2014-02-27,2014-04-30,2014-04-30,2014-04-30,0,0,0,8,614,NOK,1973.9,5.48,5.48,1478.7,435,0,0,0,24.6,38.1,0,227.9,0,72.6,35.485714602551,1859.3,395.2,1973.9,2446.2,7467.5,0,0
MVMFXK-R,2003-12-31,DKK,3,4,1,2003-12-31,92,2003,200312,7208,5925,1283,2069,718,0,1351,0,3090,1262,6531,16257,34394,220,34394,6820,975,753,0,25224,1728,25224,0,3.69723,6822.39638,01,1351,25224,5925,0,34394,16828,5537,0.22,0.22,2004-02-05,2004-03-10,2004-03-10,2004-03-10,0,0,0,0.22,1351,DKK,753,0.203,0.203,5925,1846,0,0,0,786,0,0,4194,-1367,563,1.38323830430972,16828,975,753,753,34174,0,0
MVMFXK-R,2014-12-31,DKK,3,4,1,2014-12-31,92,2014,201412,24585,15610,8975,8352,0,0,6529,0,15935,14396,11357,46293,1378,1378,77062,33689,720,0,0,40294,720,40294,1856,7.76919,5186.385694,23,6529,40294,15610,0,77062,23136,17779,2.5,2.5,2015-01-30,2015-02-03,2015-02-03,2015-02-03,0,0,0,2.5,6529,DKK,0,1.255,1.255,15610,9423,0,0,0,-143,0,0,20050,0,448,2.43020877035452,23136,720,0,0,75684,0,0
MVMFXK-R,2016-03-31,DKK,3,1,1,2016-03-31,91,2016,201603,27212,15187,12025,11953,2498,0,9455,0,10267,4818,12995,46381,2157,2157,82368,41074,406,0,0,37284,406,37284,-11438,7.17,5200,23,9455,37284,15187,0,82368,25863,20492,0,0,2016-04-29,2016-04-29,2016-04-29,2016-04-29,0,0,0,0,9455,DKK,0,1.86,1.86,15187,12649,0,0,0,-49,46,0,32067,0,624,1.02057692307692,25863,406,0,0,80211,0,0
HWYYQ0-R,2017-12-31,DKK,3,4,1,2017-12-31,92,2017,201712,3673,2621,1052,974,174,0,794,0,648,632,2586,6137,2461,2432,18373,4577,971,1303,0,11254,2274,11254,-98,38.41626,292.948904,23,794,11267,2621,13,18373,8926,2903,4.5,4.5,2018-02-07,2018-02-07,2018-02-07,2018-02-07,0,0,0,4.5,794,DKK,1303,2.71,2.71,2621,1380,0,0,0,-37,75,0,1782,346,328,5.32516073178413,8926,971,1303,1303,15941,0,0
HWYYQ0-R,2023-09-30,DKK,3,3,1,2023-09-30,92,2023,202309,4456,3268,1188,1156,219,-7,936,0,1191,1175,3878,9441,4562,4562,28538,6223,2474,4680,0,14484,7154,14484,127,52.27793,277.05766,23,929,14890,3268,406,28538,12679,4372,0,0,2023-10-26,2023-10-26,2023-10-26,2023-10-26,0,0,0,0,936,DKK,4422,3.3791,3.3791,3268,1520,0,0,0,119,0,0,1775,826,332,11.6149107734469,12679,2474,4422,4680,23976,0,162
KZ5B9F-R,2007-06-30,NOK,3,2,1,2007-06-30,91,2007,200706,3450,3092,358,547,163,2,382,0,799,796,122,3262,8356,7934,15245,7159,4117,573,0,4980,4690,4980,-215,59.3374,83.9268376395,23,384,5207,3092,227,15245,2075,2341,0,0,2007-08-17,2007-08-17,2007-08-17,2007-08-17,0,0,0,0,382,NOK,573,4.5512,4.5512,3092,499,0,0,0,200,59,0,3042,2306,141,-46.4332996405656,2075,4117,573,573,7311,0,7
KZ5B9F-R,2010-06-30,NOK,3,2,1,2010-06-30,91,2010,201006,3515,3019,496,950,204,49,710,0,1131,690,127,3891,7638,7041,14092,4456,333,1865,0,5286,2198,5286,67,51.16962,103.303474,23,759,5598,3019,312,14092,2131,2633,0,0,2010-08-13,2010-08-13,2010-08-13,2010-08-13,0,0,0,0,710,NOK,1865,6.87,6.87,3019,639,0,0,0,554,69,0,0,2173,143,-5.46932235792961,2131,333,1865,1865,7051,0,25
KZ5B9F-R,2018-12-31,NOK,3,4,1,2018-12-31,92,2018,201812,4742,4048,694,12,246,18,-217,0,1844,1844,0,5322,16885,16521,27325,6430,389,3837,0,14412,4226,14412,-130,60.471,238.329117,23,-199,14674,4048,262,27325,870,0,2,2,2019-02-13,2019-03-29,2019-03-29,2019-03-29,0,0,0,2,-216,NOK,3837,-0.9061,-0.9061,4048,897,0,0,0,-8,17,0,0,2384,203,-4.64903329457642,870,389,3837,3837,10804,0,46
PDBDMJ-R,2009-09-30,NOK,3,3,1,2009-09-30,92,2009,200909,3568.8,2943.6,625.2,577.2,-49,-1.4,627.6,0,199.6,199.6,5910,7854.9,7689.8,7710.9,19651.6,3784.6,1240.4,4052.6,0,10815.3,5293,10815.3,-64.6,30.25343,357.49,23,626.2,10859.6,2943.6,44.3,19651.6,3464.4,1745.3,0,0,2009-11-13,2009-11-16,2009-11-16,2009-11-16,0,0,0,0,627.6,NOK,4052.6,1.8,1.8,2943.6,791.9,0,0,0,331.3,83.7,0,2544.2,83.5,166.7,11.3857730286162,3464.4,1240.4,4052.6,4052.6,11940.7,0,-2.5
PDBDMJ-R,2017-03-31,NOK,3,1,1,2017-03-31,90,2017,201703,8018.94940199597,5066.68148314454,2952.26791885143,2021.81807231939,111.474184512052,2.69695607690448,1906.74794637146,0,852.484741935999,852.484741935999,14674.128521213,20269.4782659675,9798.062777467,9753.96873909099,41256.4032813445,7674.19992902299,1249.33108732,7337.982886406,0,19763.315450443,8587.313973726,19763.315450443,-97.0904187685611,43.6951,452.300539,23,1909.44490244836,19774.338960037,5066.68148314454,11.023509594,41256.4032813445,9527.98679241399,4742.8650028185,3,3,2017-05-10,2017-05-10,2017-05-10,2017-05-10,0,0,0,3,1906.74794637146,EUR,7337.98288640599,4.2252,4.2252,5066.68148314454,3284.89250166965,0,0,0,9.88884,121.363023460701,0,6424.86884170299,2675.038328,332.624582818219,27.8471442125443,9527.98679241399,1249.33108732,7337.98288640599,7337.98288640599,31502.4345422535,0,1.79797071793632
C6LWM5-R,2007-03-31,NOK,3,1,1,2007-03-31,90,2007,200703,423.8,286,137.8,119.6,28.5,0,107.6,0,16.3,16.3,723.9,918.7,1159.1,871.8,2391.2,331.6,113.6,705.5,0,992.1,819.1,992.1,9.4,9.63204,103,23,107.6,992.8,286,0.7,2391.2,313.4,178.5,0,0,2007-05-29,2007-05-29,2007-05-29,2007-05-29,0,0,0,0,107.6,NOK,705.5,1.0447,1.0447,286,151.1,0,0,0,-0.1,8.1,0,218,361.3,13.3,5.7,313.4,113.6,705.5,705.5,1519.4,0,0
C6LWM5-R,2020-09-30,NOK,3,3,1,2020-09-30,92,2020,202009,2929.8,2283.8,646,474.2,103.9,48.3,370,0,169.3,169.3,6862.2,7964.8,6903.9,6903.9,21700.5,4899,1361.1,2950.3,0,11231.6,4311.4,11231.6,-22.9,99.46259,112.922858,23,418.3,12017.2,2283.8,785.6,21700.5,5943.7,933.3,0,0,2020-11-12,2020-11-12,2020-11-12,2020-11-12,0,0,0,0,370,NOK,2289.2,3.2766,3.2766,2283.8,845.2,0,0,0,-71.8,31.2,0,0,0,199.2,27.1495076754079,5211.6,1361.1,2289.2,2950.3,14796.6,0,0
KZ5B9F-R,2010-09-30,NOK,3,3,1,2010-09-30,92,2010,201009,3288,2907,381,336,108,29,206,0,1129,644,136,4203,7138,6532,13876,5115,1279,725,0,5434,2004,5434,-31,52.58643,103.334643,23,235,5752,2907,318,13876,2082,2404,0,0,2010-11-12,2010-11-12,2010-11-12,2010-11-12,0,0,0,0,206,NOK,725,1.99,1.99,2907,536,0,0,0,6,30,0,105,2284,155,-8.82569459305143,2082,1279,725,725,7344,0,0
PDBDMJ-R,2023-09-30,NOK,3,3,1,2023-09-30,92,2023,202309,15460.3549189471,13521.6809230623,1938.67399588479,1447.16311810459,332.995768704917,21.667532895183,1261.27849379328,0,1579.4931912375,1579.4931912375,29879.6850342375,39741.941379525,18072.9170997375,18035.7392999438,86674.9705191563,14244.730320975,2219.4019876875,23418.6340700813,0,39316.0865818875,25638.0360577688,39316.0865818875,173.409919686041,76.03025,517.111091,23,1282.94602668846,41361.9921705375,13521.6809230623,2045.90558865,86672.7173191688,25444.2608588438,8282.76315405001,1.5,1.5,2023-11-08,2023-11-08,2023-11-08,2023-11-08,0,0,0,1.5,1261.27849379328,EUR,20359.91508705,2.4391,2.4391,13521.6809230623,3084.77244639315,0,0,0,-150.53233,343.259336918425,0,9.09494701772928e-13,79.9886,1146.09845050836,49.307028029979,20685.5024852438,2219.4019876875,20359.91508705,23418.6340700813,68639.2312192125,0,1.14039646816753
RDLJGK-R,2020-03-31,SEK,3,1,1,2020-03-31,91,2020,202003,1566,1456,110,79,22,0,57,0,900,900,887,3361,6222,6222,10913,2299,136,3827,0,3906,3963,3906,179,21.49156,181.745802,23,57,3906,1456,0,10913,1076,1318,0,0,2020-04-23,2020-04-23,2020-04-23,2020-04-23,0,0,0,0,57,SEK,3827,0.3136,0.3136,1456,187,0,0,0,0,31,0,1470,146,77,5.84332616386925,1076,136,3827,3827,4691,0,0
KZ5B9F-R,2010-12-31,NOK,3,4,1,2010-12-31,92,2010,201012,3707,3313,394,1831,76,37,1729,0,1076,650,139,3719,9649,9728,16407,5064,572,1906,0,6677,2478,6677,-9,64.34225,103.773175,23,1766,7006,3313,329,16407,2049,2504,3,3,2011-02-18,2011-05-09,2011-05-09,2011-05-09,0,0,0,3,1729,NOK,1896,16.73,16.73,3313,532,0,0,0,1588,44,0,2725,175,138,-12.9609602867022,2049,572,1896,1906,6679,0,36
MVMFXK-R,2018-06-30,DKK,3,2,1,2018-06-30,91,2018,201806,27407,15589,11818,12498,2155,0,10343,0,19036,18393,16134,57502,4197,4197,103248,49179,247,0,0,49081,247,49081,7862,10.25084,4788,23,10343,49081,15589,0,103248,37971,19697,1.5,1.5,2018-08-08,2018-08-08,2018-08-08,2018-08-08,0,0,0,1.5,10343,DKK,0,2.1319,2.1319,15589,12586,0,0,0,386,745,0,39719,0,768,1.73830409356725,37971,247,0,0,99051,0,0
PDBDMJ-R,2008-06-30,NOK,3,2,1,2008-06-30,91,2008,200806,3194.8,3049.7,145.1,-16.4,-8.3,-0.4,-7.7,0,468,468,5482.7,7847.6,9509.4,8792.7,21149.4,3090.1,1314.9,5379.6,0,11524.7,6694.5,11524.7,24.5,33.12743,347.89,23,-8.1,11562,3049.7,37.3,21149.4,3769.1,1896.9,0,0,2008-08-14,2008-08-14,2008-08-14,2008-08-14,0,0,0,0,-7.7,NOK,5379.6,-0.0001,-0.0001,3049.7,311,0,0,0,-39.9,110.3,0,1775.2,77.3,165.9,13.6752996636868,3769.1,1314.9,5379.6,5379.6,12356.7,0,41.2
PDBDMJ-R,2015-09-30,NOK,3,3,1,2015-09-30,92,2015,201509,6910.1,6202,708.1,297.4,182.9,-0.4,207.3,0,681.2,681.2,12312.4,17832.5,9579.1,9548.7,37657.5,5961.7,127.8,9294.9,0,17897.4,9422.7,17897.4,141.1,39.76805,450.044682,23,207,17905.9,6202,8.5,37657.5,9061,4838.9,1.4,1.4,2015-10-28,2015-10-28,2015-10-28,2015-10-28,0,0,0,1.4,207.3,NOK,9294.9,0.46,0.46,6202,1030.5,0,0,-0.1,-66.1,91.6,0,5833.9,1242.7,322.4,26.3769365016072,9061,127.8,9294.9,9294.9,28108.8,0,10.5
HWYYQ0-R,2013-09-30,DKK,3,3,1,2013-09-30,92,2013,201309,2936,2180,756,711,143,0,568,0,579,473,1970,5317,3053,3053,15924,2296,110,1717,0,10578,1827,10578,269,33.69863,313.9,23,568,10590,2180,12,15924,7166,2768,0,0,2013-10-25,2013-10-25,2013-10-25,2013-10-25,0,0,0,0,568,DKK,1717,1.81,1.81,2180,941,0,0,0,-31,14,0,1291,19,185,9.62408410321759,7166,110,1717,1717,12871,0,0
HWYYQ0-R,2014-06-30,DKK,3,2,1,2014-06-30,91,2014,201406,3061,2306,755,767,176,0,591,0,2840,2840,1926,7553,3000,2982,18213,3867,540,1339,0,10821,1879,10821,647,34.66047,312.2,23,591,10833,2306,12,18213,6972,2744,0,0,2014-08-14,2014-08-14,2014-08-14,2014-08-14,0,0,0,0,591,DKK,1339,1.89,1.89,2306,979,0,0,0,23,11,0,1809,1072,224,11.806534272902,6972,540,1339,1339,15231,0,0
MVMFXK-R,2010-12-31,DKK,3,4,1,2010-12-31,92,2010,201012,16124,11944,4180,3674,759,0,3946,0,16051,12017,9689,37293,1458,1458,61402,18476,591,504,0,36965,1095,36965,-195,6.46475,5717.93245,23,3946,36965,11944,0,61402,20507,10936,1,1,2011-02-02,2011-02-07,2011-02-07,2011-02-07,0,0,0,1,3946,DKK,504,0.68,0.68,11944,4780,0,0,0,164,810,0,10367,0,600,3.29087483361228,20507,591,504,504,59944,0,0
MVMFXK-R,2020-06-30,DKK,3,2,1,2020-06-30,91,2020,202006,30006,16288,13718,13416,2791,0,10625,0,24874,24874,17809,73579,6422,5785,136121,67284,1408,2735,0,60054,4143,60054,15138,13.04387,4604,23,10625,60054,16288,0,136121,50502,25945,1.625,1.625,2020-08-06,2020-08-06,2020-08-06,2020-08-06,0,0,0,1.625,10625,DKK,2735,2.2715,2.2715,16288,14876,0,0,0,120,519,0,53022,0,1158,1.36728931364031,50502,1408,2735,2735,130336,0,0
PDBDMJ-R,2023-06-30,NOK,3,2,1,2023-06-30,91,2023,202306,15867.7119208188,12552.801800342,3314.91012047685,2121.68244516094,3589.01422966476,-20.9952083633298,-1414.8437635955,0,1469.242319385,1469.242319385,29923.685456305,39754.86854966,18686.377852035,18647.80585797,87750.11764957,12046.15063133,2267.5657117,23582.68340168,0,40455.008684355,25850.24911338,40455.008684355,93.607748311645,78.23272,517.111091,23,-1435.83897195883,42356.72487659,12552.801800342,1901.716192235,87750.11764957,26081.68107777,8363.109622275,2,2,2023-08-22,2023-08-23,2023-08-23,2023-08-23,0,0,0,2,-1414.8437635955,EUR,20546.01550529,-2.736,-2.736,12552.801800342,4483.64338603554,0,0,0,283.43531,303.264120803652,0,-9.09494701772928e-13,81.819381,1168.73326555869,53.5836852092001,21100.04960186,2267.5657117,20546.01550529,23582.68340168,69102.3117916,0,27.9936111511064
C6LWM5-R,2012-06-30,NOK,3,2,1,2012-06-30,91,2012,201206,836.7,776.7,60,82.7,23.2,2.5,87.1,0,40.1,40.1,1851.4,2528.1,2138.3,2138.3,6795.5,1123.8,288.2,2219.8,0,2561.7,2508,2561.7,8,22.87232,111.999999,23,89.6,2689.2,776.7,127.5,6795.5,1194.2,636.6,0,0,2012-08-15,2012-08-15,2012-08-15,2012-08-15,0,0,0,0,87.1,NOK,2219.8,0.77,0.77,776.7,102.3,0,0,0,0,34,0,-5.6843418860808e-14,0,42.3,12.5383929690928,1194.2,288.2,2219.8,2219.8,4657.2,0,0
KZ5B9F-R,2002-09-30,NOK,3,3,1,2002-09-30,92,2002,200209,1863,1798,65,-19,-4,4,-11,0,434,369,107,1518,2003,859,6492,1444,1444,2158,0,2105,3602,2105,56,24.58929,85.6063698446074,01,-7,2270,1798,165,6492,2971,977,0,0,2002-11-14,2002-11-19,2002-11-19,2002-11-19,0,0,0,0,-11,NOK,2158,-0.1275,-0.1275,1798,174,0,0,0,-33,51,0,0,620,109,0.864421656172604,2971,1444,2158,2158,5633,0,0
KZ5B9F-R,2013-03-31,NOK,3,1,1,2013-03-31,90,2013,201303,3670,3519,151,104,46,8,53,0,660,596,107,3599,9301,9301,15548,5213,577,1941,0,6075,2518,6075,-435,56.66053,107.2175,23,61,6356,3519,281,15548,1819,2832,0,0,2013-04-29,2013-04-30,2013-04-30,2013-04-30,1,0,0,0,53,NOK,1941,0.5,0.5,3519,271,0,0,0,-7,33,0,0,2038,120,-15.0535127194721,1819,577,1941,1941,6247,0,0
PDBDMJ-R,2018-09-30,NOK,3,3,1,2018-09-30,92,2018,201809,9488.14090203306,7317.80772256377,2170.33317946929,801.05895719043,382.323593204523,-1.91640898849385,516.472222399093,0,763.296346064999,763.296346064999,17448.93555416,23713.262319945,10325.782168515,10309.7028155,47068.99549638,7193.14586347499,570.344109885,11715.22743787,0,22204.64066942,12285.571547755,22204.64066942,153.719454384818,45.26798,490.515415,23,514.555813410599,22219.77417814,7317.80772256377,15.13350872,47068.99549638,11103.266179005,5500.084575425,2.6,2.6,2018-10-31,2018-10-31,2018-10-31,2018-10-31,0,0,0,2.6,516.472222399093,EUR,11715.22743787,1.054,1.054,7317.80772256377,2545.94934121409,0,0,0,-34.49536,136.065038183063,0,0.945844294989797,1911.55132,375.616161744795,33.679097437682,11103.266179005,570.344109885,11715.22743787,11715.22743787,36759.29268088,0,0
C6LWM5-R,2024-03-31,NOK,3,1,1,2024-03-31,91,2024,202403,6555,4940,1615,904,76,74,821,0,667,667,13316,16077,18728,18728,52011,7883,1141,13971,0,20539,15112,20539,-118,155.88183,131.760066,23,895,23787,4940,3248,52012,14303,2093,0,0,2024-05-13,2024-05-14,2024-05-14,2024-05-14,0,0,0,0,821,NOK,12482,6.231,6.231,4940,2022,0,0,0,8.824,247.805,0,4099,0,407,62.188797021398,12492,1141,12482,13971,33283,0,0
KZ5B9F-R,2012-06-30,NOK,3,2,1,2012-06-30,91,2012,201206,3825,3364,461,427,154,16,272,0,1065,591,138,3727,9555,9555,16060,4537,48,2410,0,6329,2458,6329,-444,59.13839,107.020157,23,288,6538,3364,209,16060,1948,2524,0,0,2012-08-10,2012-08-10,2012-08-10,2012-08-10,1,0,0,0,272,NOK,2410,2.54,2.54,3364,581,0,0,0,-6,28,0,0,2575,120,-7.56866764828237,1948,48,2410,2410,6505,0,16
C6LWM5-R,2011-06-30,NOK,3,2,1,2011-06-30,91,2011,201106,681.7,569.7,112,-223.5,-62.6,4.7,-160.9,0,108.6,108.6,1541.8,2102.7,1887.9,1888,5830.8,828.6,401.9,2022.5,0,2015.3,2424.4,2015.3,-203.2,19.81613,101.7,23,-156.2,2143.6,569.7,128.3,5830.8,993.3,452.3,0,0,2011-08-19,2011-08-19,2011-08-19,2011-08-19,0,0,0,0,-160.9,NOK,2022.5,-1.56,-1.56,569.7,142.6,0,0,0,0,26.8,0,426.7,0.1,30.6,12.5280235988201,993.3,401.9,2022.5,2022.5,3942.8,0,0
HWYYQ0-R,2016-09-30,DKK,3,3,1,2016-09-30,92,2016,201609,3390,2444,946,959,205,-1,750,0,684,675,2422,6076,2933,2782,17814,3410,96,1717,0,10958,1813,10958,61,36.71022,298.5,23,749,10972,2444,14,17814,8239,2970,0,0,2016-10-26,2016-10-26,2016-10-26,2016-10-26,0,0,0,0,750,DKK,1717,2.5,2.5,2444,1184,0,0,0,27,6,0,1677,664,238,8.93132328308208,8239,96,1717,1717,15032,0,0
KZ5B9F-R,2007-12-31,NOK,3,4,1,2007-12-31,92,2007,200712,3622,3339,283,177,36,22,119,0,845,842,123,3434,8633,8093,15991,7462,4206,757,0,4770,4963,4770,88,57.59325,82.82220474044,23,141,4963,3339,193,15991,1720,1816,4.78239,4.78239,2008-02-15,2008-02-15,2008-02-15,2008-02-15,0,0,0,4.78239,119,NOK,756,1.4347,1.4347,3339,446,0,0,0,12,66,0,2211,2301,163,-48.6343005794584,1720,4206,756,757,7898,0,70
KZ5B9F-R,2011-12-31,NOK,3,4,1,2011-12-31,92,2011,201112,3744,3335,409,136,110,8,33,0,1278,778,143,3827,9628,9611,16336,5178,523,1907,0,6502,2430,6502,-69,60.79951,106.941657,23,41,6659,3335,157,16336,1929,2406,3.5,3.5,2012-02-16,2012-03-30,2012-03-30,2012-03-30,0,0,0,3.5,33,NOK,1899,0.31,0.31,3335,509,0,0,0,107,0,0,2980,339,100,-12.6330565459632,1929,523,1899,1907,6725,0,203
MVMFXK-R,2008-06-30,DKK,3,2,1,2008-06-30,91,2008,200806,11110,8183,2927,3254,780,0,2471,0,8767,6028,9240,26221,-999,802,46470,11025,463,930,0,33046,1393,33046,1763,5.36474,6159.8457,23,2471,33046,8183,0,46470,19001,8214,0,0,2008-08-07,2008-08-07,2008-08-07,2008-08-07,0,0,0,0,2471,DKK,930,0.399,0.399,8183,3494,0,0,0,3,21,0,8116,-746,567,2.4669449106493,19001,463,930,930,45668,0,0
